838.95,838.95,818.94,833.66,846.56,846.56,288.69,563.97,563.97,571.18,571.18,991.44,0,2.2237,66.705,70.386,70.43,71.047,66.692,0,0,0,-11.983,19.344,27.166,39.149,39.763,0,0,0,15.834,19.257,20.306,4.4716,4.5388,0,0,4.2617,17.195,17.195,17.525,6.6996,6.5755,6.3317,11.695,38.642,28.364,30.887,25.916,2.4749,5.4793,2.9507,2.9507,12.312,9.3612,4.8289,16.897,7.4416,7.4416,11.887,12.029,23.408,23.408,21.384,28.311,4.6663,428.27,480.77,532.14,532.14,110.74,85.035,86.153,-25.268,-24.04,-24.04,-6.3901,101.09,37.349,37.349
838.85,838.85,645.7,810.94,834.38,837.83,1126.5,1401.9,1401.9,561.08,568.15,572.71,984.21,703.57,66.648,70.415,70.459,61.975,69.87,65.345,65.345,0,-11.887,19.465,27.287,36.682,39.763,0,0,0,15.903,19.097,20.146,26.875,4.5388,0,0,4.1755,16.979,17.233,17.395,6.6996,6.5755,6.3317,36.996,27.623,28.026,30.808,25.916,5.5329,5.4793,2.9507,11.785,12.217,9.2666,16.897,16.897,7.4416,7.4416,23.795,23.172,23.172,23.293,28.148,28.311,494.71,486.45,531.02,531.02,531.62,84.599,86.25,87.369,-24.052,-24.052,-46.505,86.514,37.413,37.349,37.349
-13.74,-24.87,830.98,639.94,812.12,799.36,807.82,814.95,1106.3,1386.2,1397.3,576.91,569.68,981.54,693.44,697.91,70.574,69.943,61.558,69.87,65.345,65.345,-11.792,-11.207,28.175,37.475,91.778,40.684,0,0,15.972,15.514,20.074,26.734,4.5593,0,0,4.0893,16.681,16.934,12.84,6.7044,6.7044,11.922,19.724,27.389,27.591,25.267,-4.8989,5.5814,3.0043,11.749,12.176,21.43,21.503,16.897,7.3544,19.141,23.673,22.935,22.935,29.934,28.107,73.693,62.201,494.07,538.27,538.87,532.22,84.235,85.789,-24.513,-24.501,-47.158,58.422,32.806,34.056,36.327,5.306,12.924
9.3149,-13.835,-25.783,-25.216,640.32,803.8,800.01,799.72,806.23,394.72,1374.4,1388.6,1381.3,1385.9,986.73,679.06,683.67,749.68,63.913,61.558,69.282,64.671,55.371,53.464,28.943,28.943,38.243,92.546,0,0,-6.6608,15.514,20.161,27.292,26.822,0,0,4.007,16.599,16.852,19.549,13.385,12.149,26.206,19.827,27.492,27.492,2.6669,5.63,5.63,11.802,11.802,21.616,21.43,16.814,7.885,19.118,19.118,22.814,29.925,29.925,27.832,73.052,61.675,501.69,544.47,540.95,541.55,83.104,25.45,-24.949,-40.436,-47.529,83.921,32.87,32.806,32.828,3.8237,12.924,-94.545
192.04,18.373,-7.7982,-23.445,-23.445,-33.793,-33.406,777.36,791.3,806.37,390.34,677.77,1381.4,1372.6,1370,1773.6,679.08,676.38,676.51,734.07,61.056,69.367,54.698,0.49016,52.912,29.599,38.268,92.011,85.111,0,-6.5873,15.583,20.23,27.058,26.594,21.947,3.7564,3.9208,16.45,16.722,19.419,13.317,1.0645,25.947,27.155,27.155,27.781,13.349,5.63,14.284,11.712,21.707,21.612,21.408,7.9794,19.303,19.303,7.0623,29.802,29.81,84.043,72.298,61.188,61.188,552.76,540.4,540.4,456.35,8.8803,-41.166,-41.153,-48.259,82.823,29.319,30.569,31.578,1.2834,24.758,-81.153,-30.789
-41.315,139.7,-12.392,24.338,-7.5843,-22.586,-33.406,-32.763,-50.529,770.45,783.85,390.49,691.8,683.08,1370,1359.5,1760.7,1448.6,1453.4,664.11,726.34,734.56,63.997,54.216,0.4722,94.346,39.595,39.061,84.576,50.792,-6.9834,-6.5235,20.386,26.913,26.453,25.476,3.6701,3.7524,9.6682,23.467,19.294,19.154,25.715,19.212,26.72,24.627,13.341,13.397,14.296,14.296,21.194,21.703,21.607,24.267,19.587,6.7151,14.052,29.799,85.461,71.503,71.657,60.662,62.401,561.53,547.94,490.98,447.63,8.432,-41.448,-48.4,54.74,27.137,28.31,29.319,30.288,99.103,-5.7221,49.416,50.746,50.746
-41.135,-41.135,-12.064,-13.846,-7.7097,2.1417,-199.58,-32.452,-31.809,-49.693,-49.548,-27.346,386.1,683.08,687.28,678.55,1361.8,1758,1440,1437.6,1422.6,654.61,726.83,712.28,0.56808,9.4494,103.57,103.04,84.042,85.27,43.348,-6.45,-1.6325,26.995,26.767,25.248,25.073,3.5839,9.4375,19.485,25.172,7.7275,32.033,18.856,29.557,35.432,13.262,14.308,27.124,21.289,21.608,21.698,24.447,19.503,6.6279,13.956,79.362,84.259,70.263,72.131,72.884,54.747,569.11,563.1,481.98,455.07,455.78,-41.896,-50.294,52.029,24.802,25.77,103.05,119.83,95.006,-4.1815,49.149,49.923,50.746,82.009
-40.956,-40.956,-40.627,-13.517,-13.433,-7.4,-29.577,-196.86,-31.498,-45.356,-48.981,-48.524,-48.524,-416.67,691.84,687.31,683.96,690.85,1741.1,1437.6,1416.5,1405.3,1398.2,1453.2,697.91,653.2,44.657,104.37,103.98,84.736,42.887,44.519,-5.2345,27.078,26.621,25.019,24.676,3.4154,16.283,19.428,13.683,31.799,24.78,21.826,23.603,13.334,21.669,27.321,23.917,21.289,21.604,24.322,24.322,14.192,67.957,78.533,78.56,71.362,71.477,72.231,54.708,103.48,497.18,461.43,462.25,463.21,-43.342,-50.218,70.353,98.332,114.31,115.27,118.04,95.006,-4.9109,48.648,48.637,49.449,98.675,98.675
-17.573,-49.93,-40.089,137.53,-13.433,-13.199,-8.682,-8.682,-172.4,-31.187,-44.256,-48.524,-48.19,-47.879,-411.25,-93.593,-93.593,695.09,686.36,682.87,1421.9,1405.4,1398.2,1373.2,1444.7,1388,646.69,689.94,103.25,93.974,139.82,44.059,44.509,5.448,26.709,28.337,24.594,24.594,16.201,7.4328,13.812,32.031,28.008,23.197,34.89,13.388,34.958,24.151,23.965,32.878,24.404,32.052,19.246,67.148,68.346,67.519,73.069,71.462,64.249,36.599,30.208,505.32,468.87,469.58,469.26,28.107,121.91,66.7,111.54,112.51,114.31,121.54,-8.7116,47.362,64.672,65.494,65.157,20.98,21.018,17.212
-17.573,-17.393,-17.393,-49.273,135.84,-13.019,-11.248,-6.5822,-6.4028,-38.725,-20.493,-44.034,-47.811,-47.166,-46.855,-406.72,-93.593,-84.135,-81.706,690.87,678.73,750.03,1398.3,1382.3,1364.9,1365.6,1371.2,1407.6,1407,723.58,139.89,104.9,44.043,54.632,25.532,28.251,28.239,31.604,31.365,7.3705,37.502,28.009,27.682,40.82,10.596,34.843,31.596,24.061,32.442,24.464,19.11,72.008,67.961,67.612,67.505,67.505,70.77,46.113,-18.87,29.677,512.67,474.93,538.34,539.05,483.28,119.47,80.193,109.75,111.54,112.51,143.49,9.028,63.713,65.009,-10.632,-10.594,21.289,17.234,16.667,16.667
