0.70567,0.70567,0.70567,0.45901,0,0,3.007,7.4824,7.4824,7.4524,7.4524,7.5262,0,0.43878,0.72785,0.72785,0.73645,0,0,0,0,0,1.8804,2.4479,2.8968,1.0164,1.0275,0,0,0,4.7544,10.593,10.914,7.1895,7.304,1.0294,0.55004,0.70348,6.1212,5.5711,9.0159,3.4448,3.4448,0,0.0099343,6.4427,6.4427,10.976,11.029,4.5314,0.10426,0,0,5.4223,5.4223,8.3685,8.3666,2.8896,2.8896,0,0.30003,5.5954,5.5954,6.6266,6.6749,1.023,4.9307,3.844,3.844,12.231,8.3873,8.3873,8.472,0,0,0,0.41194,8.8466,10.28,10.28
0.70567,0.70567,0.70567,0.71951,0.73335,0,3.007,7.4824,7.4824,7.4524,7.4223,7.4962,7.4962,3.3556,0.72493,0.72493,0.73353,0,0,0,0,0,1.8804,2.4289,2.8778,2.8778,1.0275,0,0,0,4.7117,10.545,10.866,7.7096,7.304,1.0294,1.6198,0.70348,6.0664,9.6679,8.9612,3.4448,3.4448,0,0.0099343,6.3777,6.3777,10.911,11.029,4.5314,0.10426,0,0.30646,5.3675,5.3675,8.3169,8.3666,2.8896,2.8896,0.297,4.495,5.5389,5.5419,6.6278,6.6749,5.006,4.9307,3.844,12.147,12.147,8.3026,8.3873,8.472,0,0,1.1127,9.4488,10.191,10.195,10.28
0.25549,0.7145,0.7145,0.71951,0.73335,0.26551,0.27052,0.27052,2.977,7.5262,7.4962,7.4962,7.4661,7.5399,3.6203,3.6174,0.73061,0.73922,0,0,0,0,1.8804,1.8614,2.8788,2.8788,2.8788,1.0563,0,0,4.669,4.6583,10.939,7.8453,7.3305,3.0028,1.6306,1.7841,6.0254,9.6161,8.8235,3.5124,3.5124,0.010125,0.0099343,6.3129,6.3129,10.923,4.6203,4.6203,0,0.30333,5.3128,5.3128,5.9459,8.3169,2.9462,3.2402,0.29397,4.4491,5.4824,5.4974,6.5943,6.3278,1.0428,5.0259,3.9195,3.9195,12.126,8.2179,8.2179,8.3873,0,1.1218,1.1085,10.158,10.13,10.106,10.933,10.606
0,0.2605,0.72834,0.72834,0.73335,0.74217,0.27052,0.27052,0.27553,0.28054,7.4962,7.4962,7.4661,7.5399,8.3259,3.5658,3.5658,3.5658,0.4646,0,0,0,0,1.8614,2.8987,2.8987,2.8987,2.8987,0,0,4.1435,4.6583,11.06,11.06,7.9863,3.023,3.0599,1.7978,6.0391,9.619,9.4734,8.8301,0.010316,0.010125,0.010125,6.3131,6.3131,11.012,4.7091,4.7091,0.30333,0.30333,5.3128,5.3128,8.3635,8.064,3.2938,3.2938,4.4461,4.4613,5.4946,6.5683,6.2943,2.1068,5.121,5.0459,3.983,12.201,8.2179,8.2179,8.2179,0.73151,1.1177,1.1177,10.154,10.158,10.13,10.855,10.521,2.1712
0,0,0.46784,0.73335,0.73335,0.74217,0.75601,0.27052,0.27553,0.28054,0.28054,4.9387,7.5399,7.5399,7.5837,8.2929,3.5629,3.5328,3.5414,2.7965,0,0,0,0,1.8424,2.8987,2.8797,2.8797,2.4354,0,4.1435,4.6156,9.0641,11.012,6.9112,3.5325,3.2222,3.8247,7.1487,9.5643,9.4187,8.776,0.010316,0.010125,6.2481,6.2481,6.3504,11.012,4.7091,5.0093,0.3002,5.258,5.2611,5.9149,8.0571,3.2938,3.2938,2.6639,4.4157,5.4411,6.5318,6.2607,2.0964,1.0631,5.1212,3.983,3.983,12.116,8.8913,8.878,8.9627,1.131,1.1177,1.9177,10.069,10.073,10.807,9.7833,1.5077,0.73733
0.52622,0.52622,0.52622,0.47666,0.47666,0.47666,0.76102,0.76985,0.27553,0.28054,0.28054,0.28555,5.0126,5.0176,7.8793,7.8369,8.3695,3.5385,3.5385,3.2483,2.7665,2.7665,0,0,0,2.9186,2.8996,2.8806,2.4164,1.8044,0,4.0581,9.1053,9.0947,7.0267,7.9312,3.2423,3.2762,3.9754,9.5908,9.4315,9.4041,0.010316,0.010316,6.1833,6.173,6.2854,11.101,5.095,5.095,0.29708,5.2063,5.2095,5.8448,8.3539,3.3444,3.3601,4.373,4.3728,6.2042,6.2272,2.0951,2.1164,5.2793,4.0582,4.0582,12.878,8.8066,8.8066,9.2691,1.1359,1.9375,1.9135,10.012,9.9967,11.537,11.611,2.6467,5.2075,5.2075
0.52622,0.52622,0.5209,0.5209,1.0064,0.48549,0.48549,0.49432,0.78368,0.28054,0.28054,0.28555,0.28555,5.0176,5.0226,5.0226,8.6787,8.419,3.5442,3.5227,2.7364,2.7364,2.7364,2.7364,0,0.48416,2.9196,2.9006,2.3974,2.4197,1.7855,4.0581,8.6317,9.1359,9.1306,6.8727,3.7983,3.2994,3.9885,10.66,9.4659,9.4175,5.0983,0.010507,6.1185,6.108,6.2205,5.1808,5.1808,5.0683,5.1516,5.1547,5.8169,8.3968,3.4011,3.4139,6.7896,4.3302,5.1694,6.1937,6.2167,2.092,5.3743,4.2085,4.918,12.882,12.868,8.7218,9.1977,9.2691,1.9656,1.9508,11.808,11.067,11.439,11.533,13.398,5.1881,5.2075,4.4588
1.9497,1.9497,0.5209,0.51559,0.51559,1.0099,1.0099,0.49432,0.50314,0.50314,0.28555,0.28555,0.28555,0.29056,5.0965,5.0965,5.3789,5.9337,8.7302,3.5198,3.2268,2.7364,2.7063,2.6763,2.6763,3.1692,1.116,2.9205,2.9103,2.4007,1.7665,6.1842,4.326,9.1771,9.1665,4.8405,3.853,3.3594,3.4178,12.838,10.64,9.4309,5.0444,0.010698,6.043,6.1596,6.4483,5.2665,5.2665,5.1551,5.0999,5.7622,5.7622,8.4186,3.4708,7.4543,6.7915,5.1268,6.1603,6.1833,2.1012,2.1119,5.0949,5.0065,4.9932,12.872,8.6504,9.0241,11.859,3.7953,3.0413,10.95,10.959,11.354,14.08,13.374,5.23,5.1995,9.3444,9.3444
1.4235,1.9497,1.9444,1.967,1.9949,1.9896,1.0134,1.0134,0.50314,0.50314,0.51197,0,0,0.29557,0.29557,5.1703,5.1753,5.9423,5.9423,6.0212,3.809,2.7364,2.7063,2.6763,2.6763,3.148,3.148,3.7822,2.9214,2.4007,2.4118,2.1261,6.0988,8.7568,9.2504,5.0893,2.7624,3.9129,3.4778,7.7855,12.856,9.5094,5.6701,6.043,6.043,6.1596,6.4504,5.3553,5.3553,10.324,5.0817,5.7726,5.7754,3.5244,3.5274,6.5486,3.9966,5.1269,6.1476,2.9456,2.9456,6.1714,5.0949,5.0816,12.947,10.446,10.832,11.677,3.0326,3.0178,3.0413,10.574,11.376,13.245,18.358,10.368,10.223,7.427,7.427,7.427
1.4235,1.4235,1.4235,1.967,1.9949,1.9896,2.0175,2.5154,2.5433,2.5712,0.51197,0.5208,0,0,0,0.30559,5.1804,5.4519,5.9394,6.0183,6.0921,0.82322,3.027,2.9969,2.6763,2.6462,3.148,3.7521,3.7521,5.0168,2.4118,2.1071,6.037,10.462,8.8481,5.0893,5.2363,2.7571,3.9767,7.7849,12.855,12.821,5.616,10.958,5.9781,6.3823,6.4473,5.3522,5.5146,9.975,5.7417,5.721,8.417,3.5244,6.506,6.506,5.124,6.9454,2.9483,2.935,6.2492,5.1701,6.838,6.8247,14.998,10.733,10.795,10.888,3.0326,3.0178,15.853,19.281,18.325,18.418,8.4896,8.4896,7.6225,7.5267,4.8856,4.8856
1.4235,1.4235,1.4235,1.4514,1.4793,1.9896,2.0175,2.0122,2.5468,2.5747,2.5747,2.6114,2.1206,0,0,0,0,5.2592,6.0269,6.0239,6.0978,6.1114,0.32062,0.32062,3.0019,2.9768,3.1568,3.1267,3.742,3.2314,4.9978,5.367,6.0244,10.484,10.118,9.0541,5.2339,0.65412,3.8596,7.2941,12.953,12.845,8.9732,11.486,6.3203,6.3162,0.40314,5.7169,10.315,10.024,5.6901,5.7328,3.626,7.1975,6.5081,8.5492,5.9622,6.9545,4.6618,4.6485,7.9536,6.8744,6.8938,14.982,10.705,10.725,10.795,8.4694,8.493,18.554,16.702,16.545,16.485,16.57,8.5508,7.7681,4.9814,4.8856,4.8856,4.8856
